reason_station_invalid,area_swept_ha_der,datetime_utc_iso,depth_hi_prec_m,door_width_m_der,fluorescence_at_surface_mg_per_m3_der,gear_end_latitude_dd,gear_end_longitude_dd,gear_start_latitude_dd,gear_start_longitude_dd,invertebrate_weight_kg,latitude_dd,leg,longitude_dd,net_height_m_der,net_width_m_der,nonspecific_organics_weight_kg,o2_at_gear_ml_per_l_der,operation_dim$legacy_performance_code,pass,performance,project,salinity_at_gear_psu_der,sampling_end_hhmmss,sampling_start_hhmmss,station_invalid,temperature_at_gear_c_der,temperature_at_surface_c_der,trawl_id,turbidity_ntu_der,vertebrate_weight_kg,vessel,vessel_end_latitude_dd,vessel_end_longitude_dd,vessel_start_latitude_dd,vessel_start_longitude_dd,year,date_formatted
NA,1.74953207969,2023-07-12T00:00:00Z,753.7,40.3626,NA,32.9045303,-120.2897498,32.8923842,-120.2891972,44.699,32.89777778,5,-120.28916667,4.9943,12.9278,6.661,0.214,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.372,173651,171641,0,5.133,16.2,202303020168,NA,82.78,Last Straw,32.9129333,-120.2901333,32.9030833,-120.2880833,2023,2023-Jul-12
NA,1.561109380798,2023-07-05T00:00:00Z,96,35.6411,NA,34.4063948,-120.0635158,34.4079346,-120.0773108,136.749,34.4075,4,-120.07,5.7575,11.9124,NA,2.422,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.883,090054,084400,0,10.018,15.4,202303020148,NA,353.961,Last Straw,34.40515,-120.0610333,34.4066,-120.0735333,2023,2023-Jul-05
NA,1.111940777033,2023-07-06T00:00:00Z,209.3,41.0932,NA,33.6322024,-119.9189167,33.6346292,-119.9113193,140.25,33.63333333,4,-119.91444444,5.3306,13.8749,NA,1.331,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.189,153649,151810,0,8.994,15.3,202303020156,NA,29.73,Last Straw,33.6321833,-119.9242667,33.6358833,-119.9111667,2023,2023-Jul-06
NA,1.858455772555,2023-07-14T00:00:00Z,499,42.4912,NA,32.6977323,-117.432663,32.6917612,-117.4462794,122.116,32.69472222,5,-117.43972222,5.4221,12.8845,3.104,0.349,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.304,064625,062622,0,7.382,20.4,202303020173,NA,67.2,Last Straw,32.7007,-117.4253833,32.6962833,-117.43725,2023,2023-Jul-14
NA,1.474282986123,2023-07-14T00:00:00Z,236.7,35.0489,NA,32.6741978,-117.3643712,32.6844042,-117.3596403,455.751,32.68027778,5,-117.36194444,5.3052,11.7753,24.78,1.39,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.172,085407,083651,0,9.498,20.4,202303020174,NA,72.959,Last Straw,32.66955,-117.3647333,32.6797167,-117.3630167,2023,2023-Jul-14
NA,1.361358171328,2023-07-14T00:00:00Z,115.3,35.8868,NA,32.7190384,-117.3410324,32.7087622,-117.3393247,29.491,32.71444444,5,-117.34,6.0149,11.7616,1.149,2.959,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.734,111137,105330,0,10.04,20.7,202303020175,NA,25.73,Last Straw,32.72135,-117.3413167,32.71185,-117.3397,2023,2023-Jul-14
NA,1.420272738546,2023-07-14T00:00:00Z,85.6,37.3718,NA,32.7133026,-117.3204443,32.7030852,-117.3202615,104.69,32.70861111,5,-117.32055556,5.6042,12.4152,NA,2.682,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.678,125917,124211,0,10.155,21.2,202303020176,NA,46.64,Last Straw,32.7151,-117.3196833,32.7053833,-117.3206167,2023,2023-Jul-14
NA,1.503755798973,2023-07-16T00:00:00Z,429.6,31.2927,NA,33.0854707,-117.4217084,33.073238,-117.4179255,78.665,33.07944444,5,-117.42055556,5.1564,10.6708,2.705,0.601,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.287,062719,060426,0,8.293,19.9,202303020177,NA,7.5,Last Straw,33.0909667,-117.4225,33.0816167,-117.4214333,2023,2023-Jul-16
NA,1.436257250087,2023-07-16T00:00:00Z,294.1,NA,NA,33.2547917,-118.2501113,33.2527377,-118.2366613,147.212,33.25388889,5,-118.24388889,6.1481,11.2369,9.388,1.114,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.189,123111,121130,0,8.302,19.3,202303020178,NA,37.45,Last Straw,33.2558667,-118.2551833,33.2538167,-118.2435333,2023,2023-Jul-16
NA,1.513232986829,2023-07-17T00:00:00Z,252.5,37.6507,NA,33.556708,-118.2207348,33.5463785,-118.2185283,137.86,33.55166667,5,-118.22111111,5.3812,12.2999,NA,1.335,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.2135,062659,060751,0,9.301,19.7,202303020179,NA,19.21,Last Straw,33.5605333,-118.21955,33.5508,-118.22185,2023,2023-Jul-17
NA,1.845575620359,2023-07-17T00:00:00Z,368.5,35.8257,NA,33.3114676,-118.2263973,33.3004243,-118.2173053,65.3,33.30638889,5,-118.2225,5.5125,11.9469,NA,0.656,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.257,092349,090359,0,8.004,19.3,202303020180,NA,8.37,Last Straw,33.3169333,-118.2268333,33.3079,-118.2194,2023,2023-Jul-17
NA,1.748985170277,2023-07-13T00:00:00Z,785.1,36.3552,NA,32.517604,-118.6489229,32.5049454,-118.6464561,71.68,32.51111111,5,-118.6475,5.4844,12.2651,NA,0.205,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.383,145234,143218,0,5.256,18.1,202303020171,NA,42.78,Last Straw,32.5264,-118.6504,32.5164833,-118.6477,2023,2023-Jul-13
NA,1.541067893352,2023-07-18T00:00:00Z,478,37.6157,NA,33.4685715,-118.1086667,33.4770558,-118.0994284,27.185,33.4725,5,-118.10416667,5.5393,12.0476,4.505,0.399,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.301,115213,113340,0,7.581,20.5,202303020183,NA,89.94,Last Straw,33.4638667,-118.1140167,33.4713833,-118.1056667,2023,2023-Jul-18
NA,2.012774547059,2023-07-13T00:00:00Z,1133.9,38.0305,NA,32.9118479,-118.701047,32.8984496,-118.7079262,22.222,32.90444444,5,-118.70527778,5.6007,12.3837,0.378,0.367,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.462,100038,093915,0,4.012,18.5,202303020170,NA,103.5,Last Straw,32.92335,-118.695,32.91325,-118.7024333,2023,2023-Jul-13
NA,1.604520716604,2023-08-27T00:00:00Z,127.6,NA,NA,46.6940358,-124.5663645,46.7032384,-124.5755537,10.321,46.69722222,1,-124.56972222,5.9693,12.5568,0.399,1.626,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.847,064642,063104,0,7.779,15.2,202303008029,NA,211.49,Excalibur,46.6918867,-124.5638817,46.700665,-124.57296,2023,2023-Aug-27
NA,1.413680536011,2023-08-25T00:00:00Z,154.9,34.1067,NA,47.0708185,-124.8837263,47.0765338,-124.8894131,12.55,47.07444444,1,-124.8875,5.29,11.8877,NA,1.178,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.895,182000,180345,0,7.483,15.5,202303008025,NA,487.31,Excalibur,47.0682617,-124.8803517,47.0769517,-124.889935,2023,2023-Aug-25
NA,1.506956198348,2023-07-02T00:00:00Z,587,39.3665,NA,35.0797289,-121.5349553,35.0707368,-121.5276751,19.76,35.075,4,-121.53166667,6.0791,12.5096,NA,0.243,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.323,061736,060035,0,5.702,13.3,202303020134,NA,144.38,Last Straw,35.0869667,-121.5391833,35.07755,-121.5346333,2023,2023-Jul-02
NA,2.754287021366,2023-08-28T00:00:00Z,1137.1,NA,NA,46.2862774,-125.0121163,46.3049287,-125.0075052,34.579,46.29694444,1,-125.00944444,2.9136,13.0631,0.175,0.312,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.438,065220,062507,0,3.268,19.3,202303008033,NA,145.845,Excalibur,46.2756467,-125.0153217,46.2901067,-125.0111867,2023,2023-Aug-28
NA,1.588861049403,2023-09-04T00:00:00Z,492.5,43.6189,NA,44.905985,-124.939408,44.8956326,-124.9361879,3.8,44.90083333,2,-124.93777778,3.9733,13.4397,NA,0.758,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.11,070721,064954,0,5.48,17.8,202303008055,NA,108.12,Excalibur,44.91296,-124.941765,44.9030967,-124.93792,2023,2023-Sep-04
NA,1.440099437607,2023-09-08T00:00:00Z,208.2,NA,NA,42.878155,-124.789363,42.8883152,-124.7913493,30.92,42.88305556,2,-124.79027778,5.29,12.5975,NA,1.686,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.018,071312,065742,0,7.983,12.6,202303008076,NA,226.4,Excalibur,42.8752267,-124.7890567,42.8852267,-124.790695,2023,2023-Sep-08
NA,1.915694649147,2023-09-09T00:00:00Z,662.3,NA,NA,41.8705878,-124.6891808,41.8603486,-124.6789385,10.24,41.86722222,2,-124.68666667,5.29,12.8245,NA,0.238,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.237,101312,095507,0,4.883,13.9,202303008084,NA,264.61,Excalibur,41.8800317,-124.69381,41.87035,-124.68649,2023,2023-Sep-09
NA,1.662870082245,2023-09-15T00:00:00Z,77.3,NA,NA,41.7282357,-124.32923889999999,41.7163946,-124.3302807,38.06,41.72222222,3,-124.32944444,5.29,12.532,NA,2.497,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.768,071249,065618,0,9.51,13.4,202303008089,NA,73.44,Excalibur,41.7298583,-124.3291633,41.7182117,-124.3301483,2023,2023-Sep-15
NA,1.695629093717,2023-09-17T00:00:00Z,818.7,NA,NA,40.0897463,-124.5579081,40.0943102,-124.5720718,18.598,40.09222222,3,-124.56527778,5.29,12.9027,0.152,0.183,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.367,104333,102502,0,4.31,15.1,202303008099,NA,200.06,Excalibur,40.0863417,-124.54433,40.0904983,-124.55683,2023,2023-Sep-17
NA,1.490339428296,2023-09-23T00:00:00Z,91.3,NA,NA,37.3560976,-122.68377,37.3667405,-122.6843037,20.81,37.36138889,3,-122.68388889,5.29,12.539,NA,3.184,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.601,094051,092441,0,11.023,16.3,202303008121,NA,44.85,Excalibur,37.354425,-122.6837083,37.36479,-122.6841833,2023,2023-Sep-23
NA,1.734188091328,2023-10-02T00:00:00Z,591.4,NA,NA,35.1833652,-121.2447643,35.1714295,-121.2416942,157.71,35.17722222,4,-121.24305556,5.29,12.789,NA,0.159,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.297,093411,091434,0,5.823,16,202303008143,NA,99.71,Excalibur,35.190195,-121.2468967,35.1802133,-121.24346,2023,2023-Oct-02
NA,1.515793996197,2023-10-02T00:00:00Z,210,NA,NA,35.3423385,-121.0422732,35.3315572,-121.0428094,36.668,35.33722222,4,-121.04277778,5.1972,12.5984,6.152,1.842,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.046,122118,120339,0,9.123,16.2,202303008144,NA,52.87,Excalibur,35.3457317,-121.0416683,35.3355883,-121.0430383,2023,2023-Oct-02
NA,1.430346890202,2023-10-10T00:00:00Z,238,33.5781,NA,34.1340331,-119.4669545,34.138564,-119.4788642,32.576,34.13638889,5,-119.47277778,2.8584,11.8008,5.794,1.53,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.177,095005,093337,0,9.465,18.1,202303008161,NA,212.58,Excalibur,34.1324317,-119.4627067,34.1369633,-119.47402,2023,2023-Oct-10
NA,1.586435062538,2023-10-11T00:00:00Z,898.1,NA,NA,33.7120483,-118.7616125,33.7113562,-118.7747406,0.1,33.71166667,5,-118.76833333,2.7185,12.9437,NA,0.005,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.395,105634,103840,0,5.297,19.5,202303008166,NA,0.02,Excalibur,33.71328,-118.7497167,33.71246,-118.761395,2023,2023-Oct-11
NA,1.450116838091,2023-06-29T00:00:00Z,101.3,37.0009,NA,37.2965787,-122.6840233,37.2874964,-122.6776701,9.93,37.29277778,4,-122.68138889,6.1735,12.1598,NA,1.732,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.025,061705,060020,0,9.2185,13.5,202303020116,NA,112.51,Last Straw,37.2987,-122.6843,37.2891333,-122.6792333,2023,2023-Jun-29
NA,1.607465906355,2023-06-30T00:00:00Z,77.5,33.9612,NA,35.9344516,-121.5079468,35.921718,-121.5096566,7.21,35.92833333,4,-121.50888889,6.3175,11.1995,NA,2.129,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.997,193507,191756,0,9.984,11.5,202303020127,NA,67.26,Last Straw,35.9353,-121.5077333,35.9236667,-121.5095833,2023,2023-Jun-30
NA,2.096659851791,2023-07-05T00:00:00Z,103.3,39.3679,NA,34.3984169,-120.3664591,34.4035055,-120.3522207,76.18,34.39972222,4,-120.35805556,5.157,13.5656,0.42,2.439,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.88,061729,055945,0,10.033,15.4,202303020147,NA,56.4,Last Straw,34.3983667,-120.36915,34.4021333,-120.35625,2023,2023-Jul-05
NA,1.227460442472,2023-07-11T00:00:00Z,237.3,36.9478,NA,34.0533026,-119.0705943,34.0458251,-119.0639517,278.66,34.05055556,5,-119.06805556,4.6767,11.7141,NA,1.38,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.1895,063655,061826,0,9.129,15,202303020160,NA,33.08,Last Straw,34.0538167,-119.0711,34.04925,-119.0671833,2023,2023-Jul-11
NA,2.132020489929,2023-07-13T00:00:00Z,1230,29.5241,NA,32.9600356,-118.7950067,32.946636,-118.786779,25.736,32.95305556,5,-118.79111111,2.0944,12.686,1.474,0.415,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.475,070438,063454,0,3.927,18.2,202303020169,NA,68.54,Last Straw,32.9686,-118.7978833,32.9600167,-118.7943667,2023,2023-Jul-13
NA,1.781393355467,2023-08-21T00:00:00Z,613.1,NA,NA,45.3806834,-124.7714369,45.3688177,-124.7769586,50.872,45.37472222,1,-124.77444444,6.7457,12.7992,0.918,0.547,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.1455,194017,191829,0,5.094,15.7,202303008001,NA,155.51,Excalibur,45.3869433,-124.7678917,45.3773567,-124.7736383,2023,2023-Aug-21
NA,1.54053350633,2023-06-08T00:00:00Z,237.2,35.3269,NA,43.8942467,-124.6435852,43.8953014,-124.659451,10.833,43.89472222,2,-124.65055556,6.076,11.7332,2.057,1.579,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.987,105646,104050,0,7.028,10.5,202303010046,NA,399.92,Ms. Julie,43.8940217,-124.639195,43.894815,-124.6548483,2023,2023-Jun-08
NA,2.495879271967,2023-07-02T00:00:00Z,966.6,45.2489,NA,34.601991,-121.3557433,34.6026193,-121.3362368,46.36,34.60222222,4,-121.345,4.688,13.917,1.03,0.356,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.449,063432,061138,0,4.323,14.8,202303010100,NA,445.44,Ms. Julie,34.6019483,-121.3686283,34.60281,-121.35407,2023,2023-Jul-02
NA,1.411224023285,2023-06-09T00:00:00Z,161.6,35.8353,NA,43.0136606,-124.7179316,43.0054592,-124.7237825,20.401,43.01055556,2,-124.71833333,5.8955,11.5832,0.569,3.172,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.961,190820,185153,0,7.667,13.2,202303010055,NA,108.78,Ms. Julie,43.016515,124.7160783,43.0159733,-124.7167683,2023,2023-Jun-09
NA,2.463050527548,2023-06-19T00:00:00Z,1129.6,34.9171,NA,40.1942757,-125.0439952,40.1743049,-125.0399262,127.393,40.18277778,3,-125.04222222,4.9906,10.9381,3.257,1.272,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.971,100435,093246,0,3.409,11,202303010069,NA,324.97,Ms. Julie,40.2022983,-125.044485,40.1906033,-125.0439083,2023,2023-Jun-19
NA,1.564463818293,2023-06-29T00:00:00Z,117.8,36.2749,NA,36.4566847,-121.9734749,36.4479606,-121.9649029,21.34,36.45194444,4,-121.96916667,5.7625,11.7347,NA,1.125,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.19,092630,090941,0,8.77,10.9,202303010091,NA,82.21,Ms. Julie,36.4589,-121.9762383,36.449505,-121.9676933,2023,2023-Jun-29
NA,1.65342285545,2023-06-30T00:00:00Z,336.6,41.4372,NA,35.7900668,-121.4984947,35.7785588,-121.5006548,20.827,35.7825,4,-121.49972222,5.5038,12.7355,0.553,0.756,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.233,163836,162103,0,7.839,13.2,202303010093,NA,591.74,Ms. Julie,35.7947983,-121.4978183,35.7836033,-121.4996267,2023,2023-Jun-30
NA,1.969649521065,2023-07-03T00:00:00Z,621,41.6654,NA,35.3776163,-121.3506073,35.3639978,-121.3474085,106.052,35.37472222,4,-121.35,4.5289,12.7336,102.768,0.229,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.298,091703,085756,0,5.992,13.8,202303010107,NA,146.25,Ms. Julie,35.3840133,-121.352135,35.3730133,-121.3494917,2023,2023-Jul-03
NA,2.103490681121,2023-07-07T00:00:00Z,829.5,41.4364,NA,33.8598413,-118.7644503,33.8523327,-118.7493955,10.887,33.85583333,4,-118.75666667,4.8517,12.9035,0.303,0.013,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.392,062214,060112,0,5.293,17.4,202303010121,NA,1.92,Ms. Julie,33.8656633,-118.7743567,33.8590433,-118.7622983,2023,2023-Jul-07
NA,1.813840574844,2023-07-17T00:00:00Z,786.1,35.3113,NA,33.323309,-118.1635507,33.3185415,-118.1476669,102.006,33.32055556,5,-118.155,5.4043,11.496,6.644,0.096,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.93,075837,073641,0,5.323,19.3,202303010136,NA,102.2,Ms. Julie,33.3268933,-118.1725567,33.3228833,-118.1610433,2023,2023-Jul-17
NA,1.548769560868,2023-05-21T00:00:00Z,1210.5,44.2407,NA,45.4054064,-124.9414608,45.4027842,-124.9418626,24,45.40361111,1,-124.94166667,5.3987,13.6652,NA,0.358,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.452,063257,061527,0,3.334,14,202303020001,NA,110.97,Last Straw,45.4179833,-124.9395167,45.4094667,-124.94135,2023,2023-May-21
NA,1.565503968945,2023-05-23T00:00:00Z,77.8,33.4065,NA,47.8264864,-124.8058203,47.8157159,-124.8008024,33.43,47.82138889,1,-124.80416667,6.4505,11.7474,NA,2.399,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.755,155358,153709,0,8.023,11.8,202303020013,NA,34.88,Last Straw,47.8283833,-124.8070667,47.8182667,-124.8023167,2023,2023-May-23
NA,1.883134021448,2023-05-25T00:00:00Z,174,39.9009,NA,47.7233014,-125.0663533,47.7108132,-125.0660017,70.972,47.71777778,1,-125.06666667,5.6641,13.3485,106.308,1.688,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.958,140225,134327,0,6.938,12.8,202303020025,NA,937.46,Last Straw,47.72615,-125.06545,47.7159667,-125.0670833,2023,2023-May-25
NA,2.082997828232,2023-05-27T00:00:00Z,959.1,44.5824,NA,46.705474100000004,-125.21767,46.7047383,-125.1988138,18.744,46.70444444,1,-125.21055556,5.5694,13.4039,0.216,0.224,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.384,113700,111100,0,3.693,13.4,202303020035,NA,149.06,Last Straw,46.7056333,-125.2324833,46.7083833,-125.2164333,2023,2023-May-27
NA,1.768326469342,2023-06-06T00:00:00Z,106.1,40.5258,NA,44.1543236,-124.4241533,44.1422096,-124.4258338,50.96,44.14861111,2,-124.42527778,6.0085,12.9895,NA,1.628,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.916,140403,134615,0,7.193,9.4,202303020059,NA,355.92,Last Straw,44.15655,-124.4232333,44.1449,-124.4258,2023,2023-Jun-06
NA,1.584626555423,2023-06-08T00:00:00Z,133.3,39.2198,NA,43.8774157,-124.4738049,43.8886559,-124.4768231,27.13,43.88277778,2,-124.47527778,6.0288,12.4043,NA,1.374,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.885,160536,154751,0,7.009,10.9,202303020072,NA,276.53,Last Straw,43.8747333,-124.4729833,43.88525,-124.4759167,2023,2023-Jun-08
NA,1.729888944462,2023-06-10T00:00:00Z,170.5,43.3611,NA,42.5720473,-124.6996109,42.5609363,-124.6949937,18.8,42.56666667,2,-124.6975,5.7327,13.3216,NA,2.143,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.954,080301,074349,0,7.6,9.3,202303020081,NA,801.79,Last Straw,42.5749667,-124.7008667,42.5649833,-124.6965333,2023,2023-Jun-10
NA,1.3356589242,2023-06-06T00:00:00Z,67.3,35.3396,NA,44.6930062,-124.2005511,44.6840275,-124.1932954,33,44.68833333,2,-124.19611111,6.2537,11.2998,NA,1.762,-999,1,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.93,160909,155116,0,7.257,9.3,202303010036,NA,126.37,Ms. Julie,44.6937083,-124.2018983,44.6860583,-124.1941517,2023,2023-Jun-06
NA,1.444855717449,2023-08-25T00:00:00Z,212.8,34.5018,NA,48.2498376,-125.273827,48.2418921,-125.2846946,7.26,48.24694444,1,-125.27944444,5.2829,11.5658,NA,1.039,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.919,093137,091448,0,7.249,13.1,202303017022,NA,581.19,Noahs Ark,48.2506133,-125.2690633,48.244285,-125.2812483,2023,2023-Aug-25
NA,1.28450834775,2023-08-25T00:00:00Z,292.3,37.5705,NA,48.2225829,-125.6304786,48.2287039,-125.6402009,25.356,48.22472222,1,-125.63277778,3.9767,12.3048,2.724,1.282,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.96,191337,185543,0,7.144,14.3,202303017026,NA,2065.7,Noahs Ark,48.21832,-125.627,48.2269983,-125.6363917,2023,2023-Aug-25
NA,2.405795991258,2023-09-02T00:00:00Z,360.5,46.3361,NA,44.9018938,-124.5545247,44.8915664,-124.5694422,122.63,44.89666667,2,-124.56277778,4.7436,14.0827,NA,1.532,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.983,070720,064648,0,6.64,15.5,202303017047,NA,206.19,Noahs Ark,44.9051617,-124.547325,44.8968883,-124.55979,2023,2023-Sep-02
NA,1.940946192003,2023-09-04T00:00:00Z,103,36.8756,NA,44.4749404,-124.5297579,44.4883588,-124.5281748,8.346,44.48083333,2,-124.52944444,5.3733,12.3369,0.694,1.357,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.719,145024,143141,0,8.124,15.7,202303017061,NA,135.59,Noahs Ark,44.4726067,-124.5302917,44.4855467,-124.530015,2023,2023-Sep-04
NA,2.504465027999,2023-09-06T00:00:00Z,96.9,32.5245,NA,43.5259338,-124.3238033,43.5346947,-124.3195752,70.84,43.535,2,-124.31944444,6.1208,10.6638,NA,2.677,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.734,111022,105344,0,8.722,13.3,202303017070,NA,80.2,Noahs Ark,43.547385,-124.3163533,43.5370367,-124.3187367,2023,2023-Sep-06
NA,1.734797327654,2023-09-09T00:00:00Z,535,46.4638,NA,42.9312945,-124.9364028,42.9208029,-124.9312415,14.693,42.92611111,2,-124.93305556,4.9412,13.8237,1.717,0.618,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.114,070426,064516,0,5.38,15.4,202303017080,NA,640.14,Noahs Ark,42.9366367,-124.9415183,42.92876,-124.93426,2023,2023-Sep-09
NA,2.16405210809,2023-09-15T00:00:00Z,489.7,47.1733,NA,41.7919375,-124.5451212,41.8056345,-124.5463969,46.143,41.79888889,3,-124.545,4.7397,13.7879,38.437,0.656,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.108,100915,094843,0,5.768,14.2,202303017093,NA,354.39,Noahs Ark,41.7848833,-124.5472617,41.7957633,-124.5470433,2023,2023-Sep-15
NA,1.556603158793,2023-09-16T00:00:00Z,503.9,40.0375,NA,41.262123,-124.4505826,41.272748,-124.4544317,118.65,41.26722222,3,-124.45222222,5.2419,12.5602,2.02,0.737,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.109,125953,124105,0,5.867,16.1,202303017100,NA,441.79,Noahs Ark,41.2548367,-124.4481283,41.263855,-124.452875,2023,2023-Sep-16
NA,1.711373196689,2023-09-29T00:00:00Z,369.5,45.6407,NA,36.1517557,-121.7232334,36.1420792,-121.7159008,195.15,36.14694444,4,-121.71972222,5.0504,13.5027,NA,1.148,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.147,155337,153406,0,7.899,12.7,202303017137,NA,468.07,Noahs Ark,36.156,-121.72578,36.1473333,-121.720435,2023,2023-Sep-29
NA,2.58241257094,2023-10-04T00:00:00Z,1030.2,46.1622,NA,33.1862311,-120.4390404,33.1700168,-120.438014,45.44,33.1775,4,-120.43888889,4.8229,14.1162,NA,0.519,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.478,074546,072059,0,3.743,17.2,202303017156,NA,107.96,Noahs Ark,33.1990917,-120.435395,33.186575,-120.4369267,2023,2023-Oct-04
NA,1.506504350327,2023-10-05T00:00:00Z,430.7,35.6366,NA,33.808156,-120.12626,33.8154453,-120.1371443,24.7,33.81194444,4,-120.13166667,5.9707,11.5942,NA,0.62,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.228,094327,092536,0,7.114,17.9,202303017160,NA,73.56,Noahs Ark,33.8050033,-120.1215317,33.8119683,-120.1312333,2023,2023-Oct-05
NA,1.794973218977,2023-10-11T00:00:00Z,81,36.1996,NA,33.8645549,-118.4729238,33.8513227,-118.4754841,29.841,33.85805556,5,-118.47416667,5.3869,11.8982,1.166,2.582,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,33.397,142633,140859,0,12.039,19.1,202303017175,NA,37.304,Noahs Ark,33.8661633,-118.472185,33.8540033,-118.4739433,2023,2023-Oct-11
NA,3.411942417759,2023-10-13T00:00:00Z,1106.5,41.3026,NA,33.2849692,-118.5115504,33.2744926,-118.4853437,17.44,33.27833333,5,-118.49777778,3.8154,12.5466,NA,0.335,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.478,073809,070155,0,4.126,20.7,202303017182,NA,203.71,Noahs Ark,33.2891667,-118.5184483,33.28097,-118.50392,2023,2023-Oct-13
NA,2.125935573416,2023-08-28T00:00:00Z,778.3,41.8325,NA,45.8811284,-124.8961639,45.8798959,-124.8755186,18.058,45.88027778,1,-124.88527778,5.9402,13.1476,0.422,0.178,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.295,181012,174925,0,4.34,19.6,202303008037,NA,203.03,Excalibur,45.88185,-124.90942,45.8811183,-124.892675,2023,2023-Aug-28
NA,2.202908492828,2023-09-17T00:00:00Z,990.5,43.3391,NA,40.003792,-124.3162254,40.0111222,-124.3328618,21.75,40.00777778,3,-124.32555556,4.7796,13.394,NA,0.292,-999,2,Satisfactory,Groundfish Slope and Shelf Combination Survey,34.433,134556,132418,0,3.74,13.5,202303008100,NA,563.94,Excalibur,39.9987217,-124.3026983,40.0050067,-124.3164633,2023,2023-Sep-17
