year,CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,STATYPE,HAUL,GEARCOND,SHG,TYPE_CODE,TYPE_COMMENT,OPERATION_CODE,OPERATION_COMMENT,GEAR_CODE,GEAR_COMMENT,ACQUISITION_CODE,ACQUISITION_COMMENT,TOGA,AREA,SVVESSEL,CRUNUM,SVGEAR,BEGIN_EST_TOWDATE,BEING_EST_TOWDATE,BEGIN_GMT_TOWDATE,BEGIN_GMT_TOWDATE_1,EST_YEAR,EST_MONTH,EST_DAY,EST_JULIAN_DAY,EST_TIME,GMT_YEAR,GMT_MONTH,GMT_DAY,GMT_JULIAN_DAY,GMT_TIME,TOWDUR,SETDEPTH,ENDDEPTH,MINDEPTH,MAXDEPTH,AVGDEPTH,BEGEKVLOG,ENDEKVLOG,BEGLAT,BEGLON,ENDLAT,ENDLON,DECDEG_BEGLAT,DECDEG_BEGLON,DECDEG_ENDLAT,DECDEG_ENDLON,LORS1,LORE1,LORS2,LORE2,CABLE,PITCH,HEADING,COURSE,RPM,DOPDISTB,DOPDISTW,DESSPEED,GEARID,DOORID,OTHGEAR,AIRTEMP,CLOUD,BAROPRESS,WINDDIR,WINDSP,WEATHER,WAVEHGT,SWELLDIR,SWELLHGT,BKTTEMP,TRASHAMT,TRASHSHL,TRASHBIO,TRASHSUB,XBT,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,FULD,NO_DETAIL_SVSPP,BOTSPEED,WATCH_CHIEF_COMMENTS,STATION_COMMENTS,HABITAT_COMMENTS,SVSPP,EXPCATCHNUM,EXPCATCHWT,SCIENTIFIC_NAME
2023,202304,202304,03200,1,119,10,202304032000010119,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 04:26:57,09/25/2023 04:46:59,09/25/2023 09:26:57,09/25/2023 09:46:59,2023.0,9.0,25.0,2460213.0,04:26:57,2023.0,9.0,25.0,2460213.0,09:26:57,20.02,22.0,21.0,21.0,22.0,22.0,,,3923.37,7408.91,3922.44,7409.38,39.3895,-74.1485,39.374,-74.156333, , , , ,,,186.5,181.0,,1.1,,, , , ,,,,218.3,3.1,,,,,,,,,, ,20.12,31.273,20.05,31.554,,,3.3,,,,794.0,4.0,0.039,Etropus
2023,202304,202304,03200,1,119,10,202304032000010119,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 04:26:57,09/25/2023 04:46:59,09/25/2023 09:26:57,09/25/2023 09:46:59,2023.0,9.0,25.0,2460213.0,04:26:57,2023.0,9.0,25.0,2460213.0,09:26:57,20.02,22.0,21.0,21.0,22.0,22.0,,,3923.37,7408.91,3922.44,7409.38,39.3895,-74.1485,39.374,-74.156333, , , , ,,,186.5,181.0,,1.1,,, , , ,,,,218.3,3.1,,,,,,,,,, ,20.12,31.273,20.05,31.554,,,3.3,,,,998.0,0.0,0.32,TRASH SPECIES IN CATCH
2023,202304,202304,03200,1,119,10,202304032000010119,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 04:26:57,09/25/2023 04:46:59,09/25/2023 09:26:57,09/25/2023 09:46:59,2023.0,9.0,25.0,2460213.0,04:26:57,2023.0,9.0,25.0,2460213.0,09:26:57,20.02,22.0,21.0,21.0,22.0,22.0,,,3923.37,7408.91,3922.44,7409.38,39.3895,-74.1485,39.374,-74.156333, , , , ,,,186.5,181.0,,1.1,,, , , ,,,,218.3,3.1,,,,,,,,,, ,20.12,31.273,20.05,31.554,,,3.3,,,,13.0,6.0,1.876,Mustelus canis (smooth dogfish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,19.0,1.0,7.903,Myliobatis freminvillii (bullnose ray)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,24.0,6.0,7.339,Raja eglanteria (clearnose skate)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,26.0,2.0,1.067,Leucoraja erinacea (little skate)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,43.0,9.0,0.022,Anchoa mitchilli (bay anchovy)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,44.0,108.0,0.956,Anchoa hepsetus (striped anchovy)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,78.0,1.0,0.148,Urophycis regia (spotted hake)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,103.0,2.0,0.97,Paralichthys dentatus (summer flounder)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,108.0,17.0,1.767,Scophthalmus aquosus (windowpane)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,121.0,1.0,0.022,Scomber scombrus (Atlantic mackerel)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,126.0,2.0,0.55,Trichiurus lepturus (Atlantic cutlassfish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,131.0,6.0,0.514,Peprilus triacanthus (butterfish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,132.0,1.0,0.091,Selene setapinnis (Atlantic moonfish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,135.0,15.0,5.31,Pomatomus saltatrix (bluefish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,136.0,250.0,31.716,Micropogonias undulatus (Atlantic croaker)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,141.0,15.0,1.08,Centropristis striata (black sea bass)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,143.0,459.0,24.175,Stenotomus chrysops (scup)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,145.0,74.0,11.27,Cynoscion regalis (weakfish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,149.0,95.0,9.825,Leiostomus xanthurus (spot)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,171.0,110.0,12.155,Prionotus carolinus (northern searobin)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,188.0,1.0,0.036,Ophidion marginatum (striped cusk-eel)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,429.0,87.0,1.387,Sardinella aurita (Spanish sardine)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,489.0,1.0,0.014,Fistularia petimba (red cornetfish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,503.0,107.0,1.492,Loligo pealeii (longfin squid)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,640.0,1.0,0.095,Lagodon rhomboides (pinfish)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,998.0,0.0,0.36,TRASH SPECIES IN CATCH
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,313.0,1.0,0.082,Cancer irroratus (Atlantic rock crab)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,322.0,1.0,0.073,Ovalipes ocellatus (lady crab)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,313.0,1.0,0.047,Cancer irroratus (Atlantic rock crab)
2023,202304,202304,03200,2,120,10,202304032000020120,1.0,1.0,1.0,111,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,318.0,4.0,8.801,Limulus polyphemus (horseshoe crab)
