latitude,longitude,cruise,time,station_id,tow_numbers,species_count,total_larvae,sample_date
36.708332,-123.91333,200501,2005-01-28T07:10:00Z,70,1,5,26,2005-01-28
35.71,-126.05,200501,2005-01-29T01:35:00Z,100,1,4,6,2005-01-29
36.28,-126.486664,200501,2005-01-29T07:50:00Z,100,1,1,1,2005-01-29
36.28,-126.486664,200501,2005-01-29T08:09:00Z,100,1,3,4,2005-01-29
36.613335,-125.77333,200501,2005-01-29T13:26:00Z,90,1,1,1,2005-01-29
36.613335,-125.77333,200501,2005-01-29T13:45:00Z,90,1,7,47,2005-01-29
36.948334,-125.05333,200501,2005-01-29T19:34:00Z,80,1,4,8,2005-01-29
37.28,-124.333336,200501,2005-01-30T01:20:00Z,70,1,1,1,2005-01-30
37.28,-124.333336,200501,2005-01-30T01:37:00Z,70,1,6,17,2005-01-30
37.613335,-123.61,200501,2005-01-30T08:10:00Z,60,1,1,2,2005-01-30
37.613335,-123.61,200501,2005-01-30T08:29:00Z,60,1,7,17,2005-01-30
37.84833,-123.1,200501,2005-01-30T12:52:00Z,53,1,3,12,2005-01-30
37.84833,-123.1,200501,2005-01-30T13:11:00Z,53,1,4,24,2005-01-30
33.976665,-124.755,200504,2005-04-08T04:31:00Z,100,1,13,23,2005-04-08
34.308334,-124.06167,200504,2005-04-08T10:18:00Z,90,1,1,2,2005-04-08
34.308334,-124.06167,200504,2005-04-08T10:37:00Z,90,1,11,12,2005-04-08
34.645,-123.365,200504,2005-04-08T16:52:00Z,80,1,3,7,2005-04-08
34.961666,-122.66167,200504,2005-04-08T23:15:00Z,70,1,4,9,2005-04-08
32.951668,-117.28,200504,2005-04-15T20:43:00Z,26.4,1,2,2,2005-04-15
32.958332,-117.30167,200504,2005-04-15T18:50:00Z,26.7,1,2,15,2005-04-15
32.958332,-117.30167,200504,2005-04-15T19:14:00Z,26.7,1,8,18,2005-04-15
33.245,-117.46333,200504,2005-04-15T23:26:00Z,26.4,1,1,2,2005-04-15
35.88,-122.36833,200504,2005-04-15T18:22:00Z,60,1,1,2,2005-04-15
35.88,-122.36833,200504,2005-04-15T18:41:00Z,60,1,2,19,2005-04-15
36.046665,-122.01,200504,2005-04-15T14:03:00Z,55,1,1,1,2005-04-15
36.046665,-122.01,200504,2005-04-15T14:25:00Z,55,1,4,10,2005-04-15
36.15,-121.79833000000001,200504,2005-04-15T10:02:00Z,51,1,4,6,2005-04-15
32.181667,-118.89,200504,2005-04-16T22:39:00Z,50,1,2,15,2005-04-16
32.346664,-118.555,200504,2005-04-16T18:55:00Z,45,1,12,52,2005-04-16
32.513332,-118.21166,200504,2005-04-16T14:25:00Z,40,1,2,16,2005-04-16
32.513332,-118.21166,200504,2005-04-16T14:45:00Z,40,1,13,70,2005-04-16
32.68,-117.86833,200504,2005-04-16T10:09:00Z,35,1,2,2,2005-04-16
32.846664,-117.53333,200504,2005-04-16T06:22:00Z,30,1,2,2,2005-04-16
32.91,-117.395,200504,2005-04-16T03:44:00Z,28,1,5,14,2005-04-16
32.91,-117.395,200504,2005-04-16T04:04:00Z,28,1,13,46,2005-04-16
34.546665,-125.18,200504,2005-04-16T19:53:00Z,100,1,7,31,2005-04-16
34.88333,-124.48167,200504,2005-04-16T13:50:00Z,90,1,4,7,2005-04-16
35.213333,-123.778336,200504,2005-04-16T07:10:00Z,80,1,1,1,2005-04-16
35.213333,-123.778336,200504,2005-04-16T07:30:00Z,80,1,3,3,2005-04-16
35.548332,-123.07333,200504,2005-04-16T01:16:00Z,70,1,3,4,2005-04-16
31.18,-120.92,200504,2005-04-17T20:19:00Z,80,1,1,1,2005-04-17
31.18,-120.92,200504,2005-04-17T20:41:00Z,80,1,10,48,2005-04-17
31.516666,-120.245,200504,2005-04-17T13:13:00Z,70,1,3,20,2005-04-17
31.516666,-120.245,200504,2005-04-17T13:34:00Z,70,1,15,77,2005-04-17
31.846666,-119.57166,200504,2005-04-17T06:58:00Z,60,1,3,7,2005-04-17
31.846666,-119.57166,200504,2005-04-17T07:18:00Z,60,1,18,175,2005-04-17
32.013332,-119.23333,200504,2005-04-17T02:58:00Z,55,1,1,8,2005-04-17
32.013332,-119.23333,200504,2005-04-17T03:19:00Z,55,1,9,52,2005-04-17
35.118332,-125.60667,200504,2005-04-17T02:35:00Z,100,1,7,26,2005-04-17
35.453335,-124.903336,200504,2005-04-17T10:11:00Z,90,1,4,6,2005-04-17
35.786667,-124.195,200504,2005-04-17T18:26:00Z,80,1,8,9,2005-04-17
29.848333,-123.58833,200504,2005-04-18T20:43:00Z,120,1,1,1,2005-04-18
30.18,-122.92167,200504,2005-04-18T14:20:00Z,110,1,3,10,2005-04-18
30.18,-122.92167,200504,2005-04-18T14:40:00Z,110,1,6,10,2005-04-18
30.513332,-122.25833,200504,2005-04-18T08:15:00Z,100,1,2,9,2005-04-18
30.513332,-122.25833,200504,2005-04-18T08:35:00Z,100,1,6,16,2005-04-18
30.845,-121.59333,200504,2005-04-18T02:16:00Z,90,1,1,3,2005-04-18
30.845,-121.59333,200504,2005-04-18T02:39:00Z,90,1,9,20,2005-04-18
30.418333,-123.996666,200504,2005-04-19T02:39:00Z,120,1,1,1,2005-04-19
30.418333,-123.996666,200504,2005-04-19T03:08:00Z,120,1,3,18,2005-04-19
30.751665,-123.331665,200504,2005-04-19T09:27:00Z,110,1,1,1,2005-04-19
30.751665,-123.331665,200504,2005-04-19T09:48:00Z,110,1,5,10,2005-04-19
31.085,-122.66167,200504,2005-04-19T14:50:00Z,100,1,1,1,2005-04-19
31.753332,-121.31834,200504,2005-04-20T06:07:00Z,80,1,5,12,2005-04-20
32.083332,-120.636665,200504,2005-04-20T12:34:00Z,70,1,4,9,2005-04-20
32.083332,-120.636665,200504,2005-04-20T12:54:00Z,70,1,16,57,2005-04-20
32.41833,-119.96166,200504,2005-04-20T19:02:00Z,60,1,1,1,2005-04-20
32.41833,-119.96166,200504,2005-04-20T19:23:00Z,60,1,8,18,2005-04-20
36.621666,-122.41333,200504,2005-04-20T22:54:00Z,55,1,1,1,2005-04-20
36.621666,-122.41333,200504,2005-04-20T23:13:00Z,55,1,5,5,2005-04-20
36.786667,-122.05666,200504,2005-04-20T18:25:00Z,50,1,1,1,2005-04-20
36.786667,-122.05666,200504,2005-04-20T18:45:00Z,50,1,1,1,2005-04-20
32.651665,-119.48,200504,2005-04-21T00:57:00Z,53,1,1,1,2005-04-21
32.651665,-119.48,200504,2005-04-21T01:18:00Z,53,1,8,12,2005-04-21
32.91833,-118.93667,200504,2005-04-21T06:36:00Z,45,1,2,4,2005-04-21
32.91833,-118.93667,200504,2005-04-21T06:57:00Z,45,1,6,63,2005-04-21
33.186665,-118.385,200504,2005-04-21T12:31:00Z,37,1,3,10,2005-04-21
33.186665,-118.385,200504,2005-04-21T12:50:00Z,37,1,7,21,2005-04-21
33.253334,-118.25166,200504,2005-04-21T15:38:00Z,35,1,1,1,2005-04-21
33.253334,-118.25166,200504,2005-04-21T16:00:00Z,35,1,8,23,2005-04-21
33.42,-117.905,200504,2005-04-21T19:33:00Z,30,1,1,1,2005-04-21
33.42,-117.905,200504,2005-04-21T19:54:00Z,30,1,5,36,2005-04-21
33.486668,-117.77167,200504,2005-04-21T22:47:00Z,28,1,2,4,2005-04-21
36.455,-122.77,200504,2005-04-21T03:32:00Z,60,1,1,1,2005-04-21
36.455,-122.77,200504,2005-04-21T03:50:00Z,60,1,1,1,2005-04-21
37.31,-122.62,200504,2005-04-21T23:57:00Z,52,1,4,7,2005-04-21
33.488335,-119.32166,200504,2005-04-22T19:21:00Z,45,1,3,7,2005-04-22
33.488335,-119.32166,200504,2005-04-22T19:41:00Z,45,1,2,9,2005-04-22
33.656666,-118.973335,200504,2005-04-22T15:05:00Z,40,1,1,10,2005-04-22
33.656666,-118.973335,200504,2005-04-22T15:23:00Z,40,1,6,14,2005-04-22
33.671665,-118.095,200504,2005-04-22T02:45:00Z,30.1,1,1,2,2005-04-22
33.825,-118.625,200504,2005-04-22T10:17:00Z,35,1,6,8,2005-04-22
33.825,-118.625,200504,2005-04-22T10:37:00Z,35,1,7,31,2005-04-22
33.88333,-118.49333,200504,2005-04-22T07:19:00Z,33,1,2,19,2005-04-22
33.886665,-118.441666,200504,2005-04-22T06:08:00Z,32.5,1,2,5,2005-04-22
36.378334,-124.628334,200504,2005-04-22T17:53:00Z,80,1,3,7,2005-04-22
36.71,-123.91333,200504,2005-04-22T12:03:00Z,70,1,5,8,2005-04-22
37.041664,-123.19666,200504,2005-04-22T05:53:00Z,60,1,2,10,2005-04-22
37.041664,-123.19666,200504,2005-04-22T06:11:00Z,60,1,6,38,2005-04-22
37.21,-122.835,200504,2005-04-22T02:26:00Z,55,1,2,119,2005-04-22
37.21,-122.835,200504,2005-04-22T02:45:00Z,55,1,5,36,2005-04-22
37.31,-122.62,200504,2005-04-22T00:15:00Z,52,1,2,7,2005-04-22
32.908333,-122.121666,200504,2005-04-23T23:55:00Z,80,1,7,7,2005-04-23
33.245,-121.44334,200504,2005-04-23T16:06:00Z,70,1,4,7,2005-04-23
33.578335,-120.753334,200504,2005-04-23T10:09:00Z,60,1,2,2,2005-04-23
33.578335,-120.753334,200504,2005-04-23T10:40:00Z,60,1,5,10,2005-04-23
33.748333,-120.405,200504,2005-04-23T05:58:00Z,55,1,2,5,2005-04-23
33.748333,-120.405,200504,2005-04-23T06:19:00Z,55,1,8,13,2005-04-23
33.876667,-120.138336,200504,2005-04-23T02:43:00Z,51,1,1,1,2005-04-23
33.876667,-120.138336,200504,2005-04-23T03:04:00Z,51,1,6,8,2005-04-23
36.946667,-125.05333,200504,2005-04-23T00:03:00Z,80,1,3,3,2005-04-23
37.28,-124.331665,200504,2005-04-23T05:53:00Z,70,1,3,7,2005-04-23
37.613335,-123.61,200504,2005-04-23T13:25:00Z,60,1,3,4,2005-04-23
37.846664,-123.1,200504,2005-04-23T17:50:00Z,53,1,5,17,2005-04-23
31.321667,-123.738335,200504,2005-04-24T22:41:00Z,110,1,1,1,2005-04-24
31.321667,-123.738335,200504,2005-04-24T23:02:00Z,110,1,4,4,2005-04-24
31.903334,-124.145,200504,2005-04-24T15:36:00Z,110,1,1,2,2005-04-24
31.903334,-124.145,200504,2005-04-24T15:56:00Z,110,1,7,11,2005-04-24
32.245,-123.49167,200504,2005-04-24T10:27:00Z,100,1,1,2,2005-04-24
32.245,-123.49167,200504,2005-04-24T10:47:00Z,100,1,5,6,2005-04-24
32.578335,-122.815,200504,2005-04-24T04:54:00Z,90,1,2,11,2005-04-24
32.578335,-122.815,200504,2005-04-24T05:14:00Z,90,1,3,5,2005-04-24
31.658333,-123.075,200504,2005-04-25T04:34:00Z,100,1,1,1,2005-04-25
31.658333,-123.075,200504,2005-04-25T04:53:00Z,100,1,5,6,2005-04-25
31.986666,-122.38,200504,2005-04-25T10:51:00Z,90,1,17,76,2005-04-25
32.318333,-121.69,200504,2005-04-25T15:53:00Z,80,1,8,34,2005-04-25
32.65333,-121.028336,200504,2005-04-25T22:53:00Z,70,1,1,2,2005-04-25
32.65333,-121.028336,200504,2005-04-25T23:13:00Z,70,1,9,18,2005-04-25
32.988335,-120.355,200504,2005-04-26T05:10:00Z,60,1,2,2,2005-04-26
32.988335,-120.355,200504,2005-04-26T05:30:00Z,60,1,13,28,2005-04-26
33.158333,-120.00166,200504,2005-04-26T09:36:00Z,55,1,1,1,2005-04-26
33.158333,-120.00166,200504,2005-04-26T09:55:00Z,55,1,3,5,2005-04-26
33.323334,-119.66333,200504,2005-04-26T13:08:00Z,50,1,1,1,2005-04-26
34.183334,-119.51,200504,2005-04-26T20:18:00Z,42,1,1,2,2005-04-26
34.183334,-119.51,200504,2005-04-26T20:39:00Z,42,1,6,17,2005-04-26
34.228333,-119.40667,200504,2005-04-26T23:27:00Z,40.6,1,3,3,2005-04-26
34.15,-121.15,200504,2005-04-27T19:47:00Z,60,1,7,13,2005-04-27
34.273335,-120.026665,200504,2005-04-27T06:37:00Z,46.9,1,3,3,2005-04-27
34.273335,-120.026665,200504,2005-04-27T06:56:00Z,46.9,1,5,17,2005-04-27
34.316666,-120.8,200504,2005-04-27T14:51:00Z,55,1,2,3,2005-04-27
34.316666,-120.8,200504,2005-04-27T15:11:00Z,55,1,5,9,2005-04-27
34.45,-120.52333,200504,2005-04-27T11:40:00Z,51,1,2,2,2005-04-27
34.458332,-120.49333,200504,2005-04-27T10:25:00Z,50.5,1,3,3,2005-04-27
32.82,-123.9,200504,2005-04-28T22:52:00Z,100,1,1,1,2005-04-28
32.82,-123.9,200504,2005-04-28T23:12:00Z,100,1,4,6,2005-04-28
33.15,-123.223335,200504,2005-04-28T15:03:00Z,90,1,1,1,2005-04-28
33.15,-123.223335,200504,2005-04-28T15:22:00Z,90,1,4,8,2005-04-28
33.483334,-122.53667,200504,2005-04-28T08:52:00Z,80,1,1,9,2005-04-28
33.483334,-122.53667,200504,2005-04-28T09:11:00Z,80,1,3,6,2005-04-28
33.811665,-121.83833,200504,2005-04-28T02:20:00Z,70,1,1,1,2005-04-28
33.388332,-124.32667,200504,2005-04-29T05:30:00Z,100,1,2,39,2005-04-29
33.72333,-123.63,200504,2005-04-29T11:37:00Z,90,1,1,13,2005-04-29
33.72333,-123.63,200504,2005-04-29T11:56:00Z,90,1,5,9,2005-04-29
34.055,-122.941666,200504,2005-04-29T16:16:00Z,80,1,1,7,2005-04-29
34.055,-122.941666,200504,2005-04-29T16:35:00Z,80,1,4,6,2005-04-29
34.391666,-122.24167,200504,2005-04-29T23:26:00Z,70,1,1,1,2005-04-29
34.391666,-122.24167,200504,2005-04-29T23:45:00Z,70,1,6,7,2005-04-29
34.72,-121.55167,200504,2005-04-30T05:08:00Z,60,1,2,3,2005-04-30
34.72,-121.55167,200504,2005-04-30T05:27:00Z,60,1,4,8,2005-04-30
34.89,-121.191666,200504,2005-04-30T09:15:00Z,55,1,1,1,2005-04-30
34.89,-121.191666,200504,2005-04-30T09:34:00Z,55,1,5,8,2005-04-30
35.023335,-120.915,200504,2005-04-30T12:24:00Z,51,1,1,3,2005-04-30
35.023335,-120.915,200504,2005-04-30T12:43:00Z,51,1,5,10,2005-04-30
35.088333,-120.776665,200504,2005-04-30T14:10:00Z,49,1,3,8,2005-04-30
35.088333,-120.776665,200504,2005-04-30T14:30:00Z,49,1,2,2,2005-04-30
34.011665,-118.83666,200504,2005-05-01T03:24:00Z,35.8,1,1,1,2005-05-01
32.946667,-117.28167,200507,2005-07-01T19:58:00Z,26.4,1,3,18,2005-07-01
32.955,-117.29667,200507,2005-07-01T18:58:00Z,26.7,1,3,5,2005-07-01
32.955,-117.29667,200507,2005-07-01T19:20:00Z,26.7,1,2,3,2005-07-01
33.245,-117.46166,200507,2005-07-01T23:13:00Z,26.4,1,1,11,2005-07-01
32.18,-118.886665,200507,2005-07-02T22:24:00Z,50,1,1,1,2005-07-02
32.18,-118.886665,200507,2005-07-02T22:50:00Z,50,1,2,2,2005-07-02
32.346664,-118.555,200507,2005-07-02T16:53:00Z,45,1,1,1,2005-07-02
32.346664,-118.555,200507,2005-07-02T17:12:00Z,45,1,4,4,2005-07-02
32.515,-118.21,200507,2005-07-02T13:49:00Z,40,1,1,2,2005-07-02
32.681667,-117.87666,200507,2005-07-02T09:50:00Z,35,1,4,83,2005-07-02
32.681667,-117.87666,200507,2005-07-02T10:09:00Z,35,1,1,1,2005-07-02
32.846664,-117.53167,200507,2005-07-02T05:47:00Z,30,1,5,29,2005-07-02
32.846664,-117.53167,200507,2005-07-02T06:08:00Z,30,1,2,2,2005-07-02
32.91,-117.39333,200507,2005-07-02T02:52:00Z,28,1,6,6,2005-07-02
32.91,-117.39333,200507,2005-07-02T03:20:00Z,28,1,3,4,2005-07-02
31.515,-120.24,200507,2005-07-03T12:13:00Z,70,1,1,1,2005-07-03
31.846666,-119.57,200507,2005-07-03T06:24:00Z,60,1,1,2,2005-07-03
31.846666,-119.57,200507,2005-07-03T06:49:00Z,60,1,6,7,2005-07-03
32.013332,-119.23167,200507,2005-07-03T02:29:00Z,55,1,2,2,2005-07-03
32.013332,-119.23167,200507,2005-07-03T02:48:00Z,55,1,8,14,2005-07-03
29.825,-123.57166,200507,2005-07-04T16:34:00Z,120,1,11,117,2005-07-04
30.18,-122.925,200507,2005-07-04T11:54:00Z,110,1,1,1,2005-07-04
30.18,-122.925,200507,2005-07-04T12:14:00Z,110,1,5,12,2005-07-04
30.415,-123.995,200507,2005-07-04T23:49:00Z,120,1,2,2,2005-07-04
30.513332,-122.25667,200507,2005-07-04T06:30:00Z,100,1,5,70,2005-07-04
30.848333,-121.59,200507,2005-07-04T00:23:00Z,90,1,2,2,2005-07-04
30.415,-123.995,200507,2005-07-05T00:09:00Z,120,1,9,111,2005-07-05
30.75,-123.333336,200507,2005-07-05T07:15:00Z,110,1,4,106,2005-07-05
31.09,-122.66167,200507,2005-07-05T13:45:00Z,100,1,1,1,2005-07-05
31.09,-122.66167,200507,2005-07-05T14:09:00Z,100,1,2,13,2005-07-05
31.416666,-121.99167,200507,2005-07-05T20:07:00Z,90,1,1,1,2005-07-05
31.416666,-121.99167,200507,2005-07-05T20:27:00Z,90,1,7,17,2005-07-05
31.751665,-121.316666,200507,2005-07-06T02:31:00Z,80,1,2,3,2005-07-06
31.751665,-121.316666,200507,2005-07-06T02:50:00Z,80,1,7,18,2005-07-06
32.085,-120.64,200507,2005-07-06T09:08:00Z,70,1,1,1,2005-07-06
32.085,-120.64,200507,2005-07-06T09:29:00Z,70,1,8,19,2005-07-06
32.413334,-119.955,200507,2005-07-06T15:32:00Z,60,1,1,1,2005-07-06
32.413334,-119.955,200507,2005-07-06T15:52:00Z,60,1,4,6,2005-07-06
32.65,-119.48333,200507,2005-07-06T20:50:00Z,53,1,1,1,2005-07-06
32.65,-119.48333,200507,2005-07-06T21:15:00Z,53,1,2,3,2005-07-06
32.916664,-118.93833,200507,2005-07-07T02:36:00Z,45,1,2,3,2005-07-07
32.916664,-118.93833,200507,2005-07-07T02:55:00Z,45,1,1,1,2005-07-07
33.185,-118.386665,200507,2005-07-07T08:07:00Z,37,1,5,43,2005-07-07
33.185,-118.386665,200507,2005-07-07T08:35:00Z,37,1,2,2,2005-07-07
33.251667,-118.25,200507,2005-07-07T11:23:00Z,35,1,6,43,2005-07-07
33.251667,-118.25,200507,2005-07-07T11:48:00Z,35,1,3,6,2005-07-07
33.41833,-117.905,200507,2005-07-07T16:13:00Z,30,1,1,4,2005-07-07
33.486668,-117.77,200507,2005-07-07T18:49:00Z,28,1,3,9,2005-07-07
33.486668,-117.77,200507,2005-07-07T19:09:00Z,28,1,3,4,2005-07-07
33.49,-117.753334,200507,2005-07-07T20:16:00Z,27.7,1,4,7,2005-07-07
33.671665,-118.083336,200507,2005-07-07T22:46:00Z,30.1,1,1,8,2005-07-07
33.156666,-120.003334,200507,2005-07-08T23:38:00Z,55,1,3,3,2005-07-08
33.323334,-119.66333,200507,2005-07-08T19:09:00Z,50,1,2,2,2005-07-08
33.323334,-119.66333,200507,2005-07-08T19:28:00Z,50,1,2,2,2005-07-08
33.49,-119.32,200507,2005-07-08T15:27:00Z,45,1,2,2,2005-07-08
33.49,-119.32,200507,2005-07-08T15:51:00Z,45,1,1,1,2005-07-08
33.656666,-118.975,200507,2005-07-08T11:10:00Z,40,1,4,5,2005-07-08
33.823334,-118.628334,200507,2005-07-08T06:43:00Z,35,1,5,51,2005-07-08
33.823334,-118.628334,200507,2005-07-08T07:06:00Z,35,1,4,9,2005-07-08
33.89,-118.49,200507,2005-07-08T03:54:00Z,33,1,6,202,2005-07-08
33.89,-118.49,200507,2005-07-08T04:20:00Z,33,1,5,12,2005-07-08
33.89,-118.44,200507,2005-07-08T02:40:00Z,32.5,1,1,1,2005-07-08
31.99,-122.39,200507,2005-07-09T22:42:00Z,90,1,2,3,2005-07-09
31.99,-122.39,200507,2005-07-09T23:08:00Z,90,1,14,22,2005-07-09
32.308334,-121.70333,200507,2005-07-09T15:35:00Z,80,1,1,1,2005-07-09
32.308334,-121.70333,200507,2005-07-09T15:54:00Z,80,1,12,80,2005-07-09
32.655,-121.03667,200507,2005-07-09T10:13:00Z,70,1,4,4,2005-07-09
32.655,-121.03667,200507,2005-07-09T10:29:00Z,70,1,6,21,2005-07-09
32.99,-120.348335,200507,2005-07-09T03:52:00Z,60,1,4,4,2005-07-09
32.99,-120.348335,200507,2005-07-09T04:12:00Z,60,1,2,4,2005-07-09
31.325,-123.74333,200507,2005-07-10T10:27:00Z,110,1,12,73,2005-07-10
31.656666,-123.07,200507,2005-07-10T04:23:00Z,100,1,1,1,2005-07-10
31.656666,-123.07,200507,2005-07-10T04:49:00Z,100,1,7,123,2005-07-10
32.243332,-123.495,200507,2005-07-10T22:53:00Z,100,1,1,1,2005-07-10
32.243332,-123.495,200507,2005-07-10T23:17:00Z,100,1,6,29,2005-07-10
32.578335,-122.81333,200507,2005-07-11T05:08:00Z,90,1,1,3,2005-07-11
32.905,-122.13167,200507,2005-07-11T11:23:00Z,80,1,3,4,2005-07-11
33.23,-121.46166,200507,2005-07-11T17:05:00Z,70,1,5,5,2005-07-11
33.578335,-120.75667,200507,2005-07-12T00:42:00Z,60,1,8,8,2005-07-12
33.743332,-120.41,200507,2005-07-12T04:37:00Z,55,1,2,2,2005-07-12
33.743332,-120.41,200507,2005-07-12T04:57:00Z,55,1,4,5,2005-07-12
33.878334,-120.136665,200507,2005-07-12T08:31:00Z,51,1,2,2,2005-07-12
34.176666,-119.51,200507,2005-07-12T17:39:00Z,42,1,1,1,2005-07-12
34.176666,-119.51,200507,2005-07-12T17:59:00Z,42,1,7,7,2005-07-12
34.225,-119.41,200507,2005-07-12T15:17:00Z,40.6,1,2,6,2005-07-12
34.405,-119.8,200507,2005-07-12T21:19:00Z,43.5,1,1,1,2005-07-12
33.82,-121.845,200507,2005-07-13T19:51:00Z,70,1,4,4,2005-07-13
34.15,-121.15,200507,2005-07-13T13:43:00Z,60,1,4,5,2005-07-13
34.276665,-120.02333,200507,2005-07-13T00:34:00Z,46.9,1,2,3,2005-07-13
34.276665,-120.02333,200507,2005-07-13T00:59:00Z,46.9,1,2,3,2005-07-13
34.316666,-120.8,200507,2005-07-13T09:18:00Z,55,1,1,1,2005-07-13
34.451668,-120.52167,200507,2005-07-13T05:31:00Z,51,1,1,1,2005-07-13
34.451668,-120.52167,200507,2005-07-13T05:51:00Z,51,1,1,1,2005-07-13
34.461666,-120.485,200507,2005-07-13T04:22:00Z,50.5,1,1,1,2005-07-13
32.818333,-123.90667,200507,2005-07-14T14:24:00Z,100,1,4,13,2005-07-14
32.818333,-123.90667,200507,2005-07-14T14:41:00Z,100,1,8,35,2005-07-14
33.143333,-123.21333,200507,2005-07-14T07:55:00Z,90,1,3,11,2005-07-14
33.143333,-123.21333,200507,2005-07-14T08:16:00Z,90,1,11,69,2005-07-14
33.375,-124.32166,200507,2005-07-14T20:41:00Z,100,1,8,8,2005-07-14
33.481667,-122.53167,200507,2005-07-14T01:51:00Z,80,1,1,1,2005-07-14
33.481667,-122.53167,200507,2005-07-14T02:11:00Z,80,1,10,14,2005-07-14
33.72,-123.63333,200507,2005-07-15T02:59:00Z,90,1,7,10,2005-07-15
34.051666,-122.933334,200507,2005-07-15T08:52:00Z,80,1,1,1,2005-07-15
34.051666,-122.933334,200507,2005-07-15T09:13:00Z,80,1,2,2,2005-07-15
34.386665,-122.255,200507,2005-07-15T16:07:00Z,70,1,2,8,2005-07-15
34.386665,-122.255,200507,2005-07-15T16:27:00Z,70,1,10,21,2005-07-15
34.888332,-121.19666,200507,2005-07-16T03:24:00Z,55,1,2,2,2005-07-16
34.888332,-121.19666,200507,2005-07-16T03:44:00Z,55,1,1,1,2005-07-16
35.021667,-120.92,200507,2005-07-16T06:49:00Z,51,1,2,2,2005-07-16
35.021667,-120.92,200507,2005-07-16T07:14:00Z,51,1,1,1,2005-07-16
35.09,-120.78167,200507,2005-07-16T09:34:00Z,49,1,1,1,2005-07-16
35.09,-120.78167,200507,2005-07-16T09:51:00Z,49,1,1,1,2005-07-16
34.011665,-118.83,200507,2005-07-17T01:52:00Z,35.8,1,1,1,2005-07-17
32.953335,-117.28167,200511,2005-11-04T22:26:00Z,26.4,1,2,3,2005-11-04
32.956665,-117.305,200511,2005-11-04T20:25:00Z,26.7,1,2,2,2005-11-04
32.956665,-117.305,200511,2005-11-04T20:48:00Z,26.7,1,1,1,2005-11-04
32.346664,-118.55333,200511,2005-11-05T20:43:00Z,45,1,3,3,2005-11-05
32.515,-118.21333,200511,2005-11-05T16:27:00Z,40,1,1,1,2005-11-05
32.681667,-117.875,200511,2005-11-05T12:06:00Z,35,1,1,9,2005-11-05
32.681667,-117.875,200511,2005-11-05T12:24:00Z,35,1,3,6,2005-11-05
32.845,-117.53333,200511,2005-11-05T08:27:00Z,30,1,5,7,2005-11-05
32.91,-117.39833,200511,2005-11-05T05:22:00Z,28,1,3,6,2005-11-05
32.91,-117.39833,200511,2005-11-05T05:44:00Z,28,1,3,3,2005-11-05
31.513332,-120.245,200511,2005-11-06T16:36:00Z,70,1,3,3,2005-11-06
31.845,-119.575,200511,2005-11-06T09:19:00Z,60,1,2,3,2005-11-06
32.015,-119.246666,200511,2005-11-06T05:26:00Z,55,1,1,1,2005-11-06
32.015,-119.246666,200511,2005-11-06T05:47:00Z,55,1,3,8,2005-11-06
32.176666,-118.89667,200511,2005-11-06T01:05:00Z,50,1,1,1,2005-11-06
30.181665,-122.92167,200511,2005-11-07T19:02:00Z,110,1,8,90,2005-11-07
30.516666,-122.26,200511,2005-11-07T12:40:00Z,100,1,9,39,2005-11-07
30.851665,-121.59,200511,2005-11-07T06:11:00Z,90,1,1,1,2005-11-07
30.851665,-121.59,200511,2005-11-07T06:31:00Z,90,1,11,55,2005-11-07
31.18,-120.92,200511,2005-11-07T00:01:00Z,80,1,1,3,2005-11-07
31.18,-120.92,200511,2005-11-07T00:23:00Z,80,1,6,8,2005-11-07
29.85,-123.58833,200511,2005-11-08T00:56:00Z,120,1,1,1,2005-11-08
29.85,-123.58833,200511,2005-11-08T01:16:00Z,120,1,11,56,2005-11-08
30.413334,-123.99834,200511,2005-11-08T07:36:00Z,120,1,1,3,2005-11-08
30.413334,-123.99834,200511,2005-11-08T07:54:00Z,120,1,11,136,2005-11-08
30.751665,-123.331665,200511,2005-11-08T14:01:00Z,110,1,4,17,2005-11-08
30.751665,-123.331665,200511,2005-11-08T14:21:00Z,110,1,3,16,2005-11-08
31.083332,-122.66,200511,2005-11-08T20:54:00Z,100,1,1,1,2005-11-08
31.083332,-122.66,200511,2005-11-08T21:16:00Z,100,1,5,12,2005-11-08
31.418333,-121.99333,200511,2005-11-09T04:25:00Z,90,1,1,4,2005-11-09
31.418333,-121.99333,200511,2005-11-09T04:41:00Z,90,1,7,9,2005-11-09
31.751665,-121.315,200511,2005-11-09T11:34:00Z,80,1,1,13,2005-11-09
31.751665,-121.315,200511,2005-11-09T11:55:00Z,80,1,7,38,2005-11-09
32.423332,-119.96333,200511,2005-11-10T00:26:00Z,60,1,1,1,2005-11-10
32.423332,-119.96333,200511,2005-11-10T00:47:00Z,60,1,3,4,2005-11-10
32.651665,-119.47667,200511,2005-11-10T05:41:00Z,53,1,4,9,2005-11-10
32.92,-118.93667,200511,2005-11-10T10:55:00Z,45,1,5,7,2005-11-10
33.185,-118.386665,200511,2005-11-10T16:16:00Z,37,1,4,7,2005-11-10
33.251667,-118.25,200511,2005-11-10T19:10:00Z,35,1,4,13,2005-11-10
33.41833,-117.903336,200511,2005-11-10T23:14:00Z,30,1,1,1,2005-11-10
33.41833,-117.903336,200511,2005-11-10T23:33:00Z,30,1,5,7,2005-11-10
33.485,-117.76666,200511,2005-11-11T02:59:00Z,28,1,1,1,2005-11-11
